"Banque","Type","Adresse","Longitude","Latitude"
"Crédit Mutuel","Coopérative","2 PLACE DU DOCTEUR MOUFLIER ,  02600 ,  VILLERS COTTERETS",3.090588,49.254556
"Crédit Mutuel","Coopérative","15 COURS GAMBETTA ,  77120 ,  COULOMMIERS",3.085025,48.814898
"Crédit Mutuel","Coopérative","2 RUE CHARPENTIER ,  02200 ,  SOISSONS",3.328681,49.379025
"Crédit Mutuel","Coopérative","2 RUE DE CHAAGE ,  77100 ,  MEAUX",2.87907,48.962287
"Crédit Mutuel","Coopérative","5 RUE JEAN PIERROT ,  51200 ,  EPERNAY",3.955003,49.042934
"Crédit Mutuel","Coopérative","64 RUE NATIONALE ,  60800 ,  CREPY EN VALOIS",2.887926,49.236582
"Crédit Mutuel","Coopérative","6 RUE HENRI MOISSAN ,  51430 ,  BEZANNES",3.996377,49.217873
"Crédit Mutuel","Coopérative","58 PLACE DE L EGLISE ,  60330 ,  LE PLESSIS BELLEVILLE",2.756328,49.094972
"Crédit Mutuel","Coopérative","36 RUE DE MAGNY ,  77700 ,  BAILLY ROMAINVILLIERS",2.819827,48.84962
"Crédit Mutuel","Coopérative","2 T RUE DES ANEMONES ,  51430 ,  TINQUEUX",3.992308,49.249955
"Crédit Mutuel","Coopérative","14 COURS DU DANUBE ,  77700 ,  SERRIS",2.778259,48.856748
"Crédit Mutuel","Coopérative","14 RUE EDOUARD MIGNOT ,  51064 ,  REIMS",4.021412,49.259857
"Crédit Mutuel","Coopérative","21 RUE CONDORCET ,  51100 ,  REIMS",4.028017,49.254167
"Crédit Mutuel","Coopérative","23 ESPLANADE FLECHAMBAULT ,  51100 ,  REIMS",4.038786,49.242272
"Crédit Mutuel","Coopérative","79 AVENUE DE LAON ,  51100 ,  REIMS",4.025614,49.265934
"Crédit Mutuel","Coopérative","10 PLACE DE L HOTEL DE VILLE ,  02300 ,  CHAUNY",3.218588,49.61555
"Crédit Mutuel","Coopérative","25 PLACE BERTRAND LABARRE ,  60400 ,  NOYON",2.999928,49.580726
"Crédit Mutuel","Coopérative","1 RUE NOTRE DAME ,  80400 ,  HAM",3.071951,49.748521
"Crédit Mutuel","Coopérative","2 RUE ANATOLE DE LA FORGE ,  02100 ,  ST QUENTIN",3.290043,49.844403
"Crédit Mutuel","Coopérative","28 RUE D ISLE ,  02100 ,  ST QUENTIN",3.29064,49.844757
"Crédit Mutuel","Coopérative","3 PLACE CROMMELIN ,  02100 ,  ST QUENTIN",3.286633,49.852721
"Crédit Mutuel","Coopérative","5 PLACE VICTOR HUGO ,  02000 ,  LAON",3.63347,49.57053
"Crédit Mutuel","Coopérative","18 RUE D AMIENS ,  80700 ,  ROYE",2.787882,49.698722
"Crédit Mutuel","Coopérative","16 RUE D AMIENS ,  60200 ,  COMPIEGNE",2.821586,49.42229
"Crédit Mutuel","Coopérative","4 PLACE SAINT JACQUES ,  60200 ,  COMPIEGNE",2.826767,49.417107
"Crédit Mutuel","Coopérative","6 PLACE DE L ANCIEN HOPITAL ,  60200 ,  COMPIEGNE",2.821827,49.412714
"Crédit Mutuel","Coopérative","18 PLACE DU CDT LOUIS DAUDRE ,  80200 ,  PERONNE",2.934648,49.929489
"Crédit Mutuel","Coopérative","34 RUE LOUIS PIERRE DUGROSPREZ ,  60610 ,  LACROIX ST OUEN",2.785599,49.380779
"Crédit Mutuel","Coopérative","50 PLACE D ARMES ,  02120 ,  GUISE",3.627511,49.900153
"Crédit Mutuel","Coopérative","581 AVENUE DU GENERAL DE GAULLE ,  59231 ,  GOUZEAUCOURT",3.125022,50.055565
"Crédit Mutuel","Coopérative","10 RUE HENRI BODCHON ,  60700 ,  PONT STE MAXENCE",2.606178,49.301125
"Crédit Mutuel","Coopérative","10 PLACE SADI CARNOT ,  59360 ,  LE CATEAU CAMBRESIS",3.543396,50.104711
"Crédit Mutuel","Coopérative","15 PLACE ANDRE BONNAIRE ,  59550 ,  LANDRECIES",3.6909,50.124937
"Crédit Mutuel","Coopérative","12 PLACE EUGENE FIEVET ,  59540 ,  CAUDRY",3.407865,50.123253
"Crédit Mutuel","Coopérative","10 RUE CHARLES DE GAULLE ,  02500 ,  HIRSON",4.081209,49.92367
"Crédit Mutuel","Coopérative","28 RUE JEAN JAURES ,  59610 ,  FOURMIES",4.049141,50.015759
"Crédit Mutuel","Coopérative","12 RUE SAINT BARTHELEMY ,  59440 ,  AVESNES SUR HELPE",3.929888,50.123256
"Crédit Mutuel","Coopérative","5 RUE EMILE DUEE ,  59730 ,  SOLESMES",3.498712,50.184709
"Crédit Mutuel","Coopérative","16 AVENUE DE LA GARE ,  59440 ,  AVESNES SUR HELPE",3.933071,50.126255
"Crédit Mutuel","Coopérative","27 RUE JEAN JAURES ,  59620 ,  AULNOYE AYMERIES",3.841261,50.19933
"Crédit Mutuel","Coopérative","13 RUE CAMELINAT ,  59129 ,  AVESNES LES AUBERT",3.379819,50.197324
"Crédit Mutuel","Coopérative","18 RUE JEAN JAURES ,  59530 ,  LE QUESNOY",3.637974,50.248247
"Crédit Mutuel","Coopérative","24 RUE DU GENERAL DE GAULLE ,  59400 ,  CAMBRAI",3.2379,50.175248
"Crédit Mutuel","Coopérative","58 AVENUE DE LA VICTOIRE ,  59400 ,  CAMBRAI",3.232048,50.171926
"Crédit Mutuel","Coopérative","16 GRAND PLACE ,  59740 ,  SOLRE LE CHATEAU",4.091684,50.174398
"Crédit Mutuel","Coopérative","36 PLACE DE GAULLE ,  59330 ,  HAUTMONT",3.920297,50.250537
"Crédit Mutuel","Coopérative","46 RUE GAMBETTA ,  08500 ,  REVIN",4.63959,49.94165
"Crédit Mutuel","Coopérative","1 PLACE DES NATIONS ,  59600 ,  MAUBEUGE",3.973657,50.278653
"Crédit Mutuel","Coopérative","68 RUE HECTOR DESPRET ,  59460 ,  JEUMONT",4.101023,50.296707
"Crédit Mutuel","Coopérative","20 PLACE DU 11 NOVEMBRE ,  59570 ,  BAVAY",3.792882,50.299763
"Crédit Mutuel","Coopérative","1 RUE NOEL ,  08000 ,  CHARLEVILLE MEZIERES",4.718772,49.774187
"Crédit Mutuel","Coopérative","2 PLACE DE NEVERS ,  08102 ,  CHARLEVILLE MEZIERES",4.718621,49.774096
"Crédit Mutuel","Coopérative","14 AVENUE D ARCHES ,  08000 ,  CHARLEVILLE MEZIERES",4.719399,49.762756
"Crédit Mutuel","Coopérative","2 RUE BAUDIN ,  08000 ,  CHARLEVILLE MEZIERES",4.729902,49.752439
"Crédit Mutuel","Coopérative","61 AVENUE NATIONALE ,  51100 ,  REIMS",4.005072,49.289344
"Crédit Mutuel","Coopérative","146 AVENUE JEAN JAURES ,  51100 ,  REIMS",4.049396,49.260916
"Crédit Mutuel","Coopérative","23 GRAND PLACE ,  62147 ,  HERMIES",3.036321,50.111447
"Crédit Mutuel","Coopérative","123 AVENUE DE VALENCIENNES ,  59400 ,  CAMBRAI",3.248678,50.181642
"Crédit Mutuel","Coopérative","20 PLACE HENRI IV ,  60300 ,  SENLIS",2.583011,49.205546
"Crédit Mutuel","Coopérative","12 PLACE DE LA LIBERTE ,  95470 ,  FOSSES",2.524922,49.100237
"Crédit Mutuel","Coopérative","24 RUE GAMBETTA ,  60100 ,  CREIL",2.474022,49.263396
"Crédit Mutuel","Coopérative","93 RUE DU GENERAL DE GAULLE ,  60180 ,  NOGENT SUR OISE",2.468269,49.27471
"Crédit Mutuel","Coopérative","142 RUE DU CONNETABLE ,  60500 ,  CHANTILLY",2.466467,49.194222
"Crédit Mutuel","Coopérative","7 PLACE DE LA ROCHEFOUCAULD ,  60140 ,  LIANCOURT",2.464612,49.329643
"Crédit Mutuel","Coopérative","16 RUE DU PRESIDENT WILSON ,  03200 ,  VICHY",3.42125,46.1246
"Crédit Mutuel","Coopérative","42 PLACE VICTOR HUGO ,  03300 ,  CUSSET",3.456347,46.132546
"Crédit Mutuel","Coopérative","53 BOULEVARD LEDRU ROLLIN ,  03500 ,  ST POURCAIN SUR SIOULE",3.290075,46.308895
"Crédit Mutuel","Coopérative","27 AVENUE DU GENERAL DE GAULLE ,  63300 ,  THIERS",3.514757,45.842634
"Crédit Mutuel","Coopérative","1 PLACE MALOUET ,  63200 ,  RIOM",3.112681,45.893992
"Crédit Mutuel","Coopérative","100 AVENUE JEAN JAURES ,  63200 ,  MOZAC",3.07599,45.889846
"Crédit Mutuel","Coopérative","19 RUE DE L HOTEL DE VILLE ,  63430 ,  PONT DU CHATEAU",3.248375,45.798907
"Crédit Mutuel","Coopérative","3 AVENUE DU 8 MAI ,  63118 ,  CEBAZAT",3.102654,45.830433
"Crédit Mutuel","Coopérative","PLACE DU TREVE ,  42430 ,  ST JUST EN CHEVALET",3.846541,45.914503
"Crédit Mutuel","Coopérative","3 PLACE DE LA FONTAINE ,  63100 ,  CLERMONT FERRAND",3.113393,45.790874
"Crédit Mutuel","Coopérative","4 RUE CLAUDE PEURIERE ,  42440 ,  NOIRETABLE",3.765929,45.816722
"Crédit Mutuel","Coopérative","26 PLACE DELILLE ,  63000 ,  CLERMONT FERRAND",3.091634,45.780799
"Crédit Mutuel","Coopérative","2 PLACE JOSEPH GARDET ,  63800 ,  COURNON D AUVERGNE",3.197321,45.739827
"Crédit Mutuel","Coopérative","59 B BOULEVARD LAFAYETTE ,  63000 ,  CLERMONT FERRAND",3.094759,45.773274
"Crédit Mutuel","Coopérative","81 RUE FONTGIEVE ,  63004 ,  CLERMONT FERRAND",3.076265,45.78074
"Crédit Mutuel","Coopérative","10 RUE DES SALLES ,  63000 ,  CLERMONT FERRAND",3.080177,45.775703
"Crédit Mutuel","Coopérative","61 B RUE BLATIN ,  63000 ,  CLERMONT FERRAND",3.076716,45.776488
"Crédit Mutuel","Coopérative","61 RUE BLATIN ,  63000 ,  CLERMONT FERRAND",3.076548,45.776543
"Crédit Mutuel","Coopérative","18 PLACE DU 14 JUILLET ,  03600 ,  COMMENTRY",2.742062,46.289179
"Crédit Mutuel","Coopérative","9 BOULEVARD DE COURTAIS ,  03100 ,  MONTLUCON",2.601623,46.340222
"Crédit Mutuel","Coopérative","59 AVENUE ALBERT THOMAS ,  03100 ,  MONTLUCON",2.589614,46.353301
"Crédit Mutuel","Coopérative","30 RUE NATIONALE ,  18200 ,  ST AMAND MONTROND",2.505389,46.723177
"Crédit Mutuel","Coopérative","27 RUE GAMBETTA ,  03000 ,  MOULINS",3.332671,46.563452
"Crédit Mutuel","Coopérative","26 PLACE JULES FERRY ,  03400 ,  YZEURE",3.353989,46.566176
"Crédit Mutuel","Coopérative","32 AVENUE DU GENERAL DE GAULLE ,  71160 ,  DIGOIN",3.983206,46.481661
"Crédit Mutuel","Coopérative","315 AVENUE CHARLES DE GAULLE ,  42153 ,  RIORGES",4.064546,46.053421
"Crédit Mutuel","Coopérative","23 PLACE VICTOR HUGO ,  42300 ,  ROANNE",4.057177,46.038708
"Crédit Mutuel","Coopérative","2 PLACE DE L HOTEL DE VILLE ,  42300 ,  ROANNE",4.073793,46.03455
"Crédit Mutuel","Coopérative","42 AVENUE DE LA LIBERATION ,  42120 ,  LE COTEAU",4.083564,46.029788
"Crédit Mutuel","Coopérative","31 PLACE BONNYAUD ,  23000 ,  GUERET",1.870603,46.168933
"Crédit Mutuel","Coopérative","25 RUE ZIZIM ,  23400 ,  BOURGANEUF",1.755934,45.953552
"Crédit Mutuel","Coopérative","10 RUE COLBERT ,  08300 ,  RETHEL",4.364961,49.507592
"Crédit Mutuel","Coopérative","9 PLACE DU CHAMP DE FOIRE ,  58302 ,  DECIZE",3.462117,46.830068
"Crédit Mutuel","Coopérative","1 AVENUE JEAN PAUL II ,  71600 ,  PARAY LE MONIAL",4.119614,46.45076
"Crédit Mutuel","Coopérative","26 B RUE DE LA LIBERTE ,  71130 ,  GUEUGNON",4.062497,46.600762
"Crédit Mutuel","Coopérative","8 B PLACE CARNOT ,  58002 ,  NEVERS",3.157051,46.989263
"Crédit Mutuel","Coopérative","88 B RUE HENRY BOUQUILLARD ,  58000 ,  NEVERS",3.135949,46.994273
"Crédit Mutuel","Coopérative","64 BOULEVARD CAMILLE DAGONNEAU ,  58640 ,  VARENNES VAUZELLES",3.14954,47.015302
"Crédit Mutuel","Coopérative","27 RUE NATIONALE ,  71420 ,  GENELARD",4.235713,46.58059
"Crédit Mutuel","Coopérative","15 PLACE DE LA BOUVERIE ,  42190 ,  CHARLIEU",4.174196,46.157916
"Crédit Mutuel","Coopérative","15 AVENUE LAZARE CARNOT ,  83300 ,  DRAGUIGNAN",6.466072,43.535552
"Crédit Mutuel","Coopérative","24 PLACE GENERAL DE GAULLE ,  04000 ,  DIGNE LES BAINS",6.236461,44.092811
"Crédit Mutuel","Coopérative","45 CHEMIN DE L ORME ,  06130 ,  GRASSE",6.943742,43.652988
"Crédit Mutuel","Coopérative","27 AVENUE DE CANNES ,  06370 ,  MOUANS SARTOUX",6.971175,43.620247
"Crédit Mutuel","Coopérative","589 AVENUE DE CANNES ,  06210 ,  MANDELIEU LA NAPOULE",6.937388,43.545234
"Crédit Mutuel","Coopérative","142 AVENUE FRANCIS TONNER ,  06150 ,  CANNES",6.969992,43.549939
"Crédit Mutuel","Coopérative","33 RUE ALBERT EINAUDI ,  83600 ,  FREJUS",6.741201,43.433186
"Crédit Mutuel","Coopérative","14 AVENUE DE LA RESISTANCE ,  06140 ,  VENCE",7.109557,43.722938
"Crédit Mutuel","Coopérative","274 AVENUE DE GRASSE ,  06400 ,  CANNES",7.005277,43.568571
"Crédit Mutuel","Coopérative","98 B BOULEVARD SADI CARNOT ,  06110 ,  LE CANNET",7.01621,43.568138
"Crédit Mutuel","Coopérative","139 QUAI ALBERT 1ER ,  83700 ,  ST RAPHAEL",6.766054,43.422756
"Crédit Mutuel","Coopérative","87 RUE FELIX FAURE ,  06400 ,  CANNES",7.016016,43.55233
"Crédit Mutuel","Coopérative","1 AVENUE DU TAPIS VERT ,  06220 ,  VALLAURIS",7.056529,43.575975
"Crédit Mutuel","Coopérative","8 AVENUE DOCTEUR JULIEN LEFEBVRE ,  06270 ,  VILLENEUVE LOUBET",7.133171,43.636011
"Crédit Mutuel","Coopérative","3 AVENUE DE L HOTEL DES POSTES ,  06800 ,  CAGNES SUR MER",7.150482,43.66266
"Crédit Mutuel","Coopérative","4 AVENUE PIERRE DE COUBERTIN ,  06200 ,  NICE",7.194458,43.710452
"Crédit Mutuel","Coopérative","CARREFOUR DES DIABLES BLEUS ,  06600 ,  ANTIBES",7.120302,43.582562
"Crédit Mutuel","Coopérative","117 BOULEVARD DU PRESIDENT WILSON ,  06160 ,  ANTIBES",7.113637,43.568902
"Crédit Mutuel","Coopérative","73 AVENUE DU GENERAL LECLERC ,  06700 ,  ST LAURENT DU VAR",7.190196,43.672346
"Crédit Mutuel","Coopérative","8 BOULEVARD ELEMIR BOURGES ,  04100 ,  MANOSQUE",5.782408,43.831753
"Crédit Mutuel","Coopérative","4 RUE FAURE DU SERRE ,  05000 ,  GAP",6.081627,44.561499
"Crédit Mutuel","Coopérative","29 RUE DENIS PAPIN ,  84120 ,  PERTUIS",5.499218,43.677943
