"Banque","Type","Adresse"
"Société_Générale","lucrative","61 BD DE LA CROISETTE06400 CANNES"
"Société_Générale","lucrative","1 IMP DES BRUYERES06510 CARROS"
"Société_Générale","lucrative","50 BD CARNOT06110 LE CANNET"
"Société_Générale","lucrative","171 Avenue du 11 Novembre 06700 Saint-Laurent-du-Var"
"Société_Générale","lucrative","6 BD EMMANUEL ROUQUIER06130 GRASSE"
"Société_Générale","lucrative","6 BD EMMANUEL ROUQUIER06130 GRASSE"
"Société_Générale","lucrative","140 BD WILSON06160 JUAN-LES-PINS"
"Société_Générale","lucrative","64 B RUE G CLEMENCEAU06480 LA COLLE SUR LOUP"
"Société_Générale","lucrative","12 RUE DES MURIERS06110 LE CANNET"
"Société_Générale","lucrative","69 AV FRANKLIN ROOSEVELT06110 LE CANNET"
"Société_Générale","lucrative","809 BD DES ECUREUILS06210 MANDELIEU"
"Société_Générale","lucrative","6 AV BOYER06500 MENTON"
"Société_Générale","lucrative","27 PORTE DE FRANCE06500 MENTON"
"Société_Générale","lucrative","RTE NATIONALE06370 MOUANS-SARTOUX"
"Société_Générale","lucrative","52 AV DE TOURNAMY06250 MOUGINS"
"Société_Générale","lucrative","455 PROM. DES ANGLAIS06200 NICE"
"Société_Générale","lucrative","455 PROM DES ANGLAIS06200 NICE"
"Société_Générale","lucrative","39T BD DE CIMIEZ06000 NICE"
"Société_Générale","lucrative","455 PROMENADE DES ANGLAIS06200 NICE"
"Société_Générale","lucrative","8 AV JEAN MEDECIN06000 NICE"
"Société_Générale","lucrative","30 BD GORBELLA06100 NICE"
"Société_Générale","lucrative","21 BD FRANCOIS GROSSO06000 NICE"
"Société_Générale","lucrative","8 AV JEAN MEDECIN06000 NICE"
"Société_Générale","lucrative","2 PL ILE DE BEAUTE06300 NICE"
"Société_Générale","lucrative","15B RUE LEPANTE06000 NICE"
"Société_Générale","lucrative","4 PL GAL DE GAULLE06000 NICE"
"Société_Générale","lucrative","28 AV DE LA CALIFORNIE06200 NICE"
"Société_Générale","lucrative","22 RUE VERDI06000 NICE"
"Société_Générale","lucrative","33 AV DE LA REPUBLIQUE06300 NICE"
"Société_Générale","lucrative","6 BD SAINT-ROCH06300 NICE"
"Société_Générale","lucrative","22 AV SAINT-SYLVESTRE06100 NICE"
"Société_Générale","lucrative","40 AV STE-MARGUERITE06200 NICE"
"Société_Générale","lucrative","2 RUE LEBON06530 PEYMEINADE"
"Société_Générale","lucrative","171 Avenue du 11 Novembre 06700 Saint-Laurent-du-Var"
"Société_Générale","lucrative","2 PL ALEXIS MAIFFREDI06670 ST MARTIN DU VAR"
"Société_Générale","lucrative","109 QU DE LA BANQUIERE06730 SAINT ANDRE DE LA ROCHE"
"Société_Générale","lucrative","396 AV DU GAL LECLERC06700 ST LAURENT DU VAR"
"Société_Générale","lucrative","PL BERMOND06560 VALBONNE"
"Société_Générale","lucrative","PL BERMOND06560 VALBONNE SOPHIA-ANTIPOLIS"
"Société_Générale","lucrative","6 AV SAINT ROCH06560 VALBONNE"
"Société_Générale","lucrative","28 AVENUE DE LA GARE06220 VALLAURIS"
"Société_Générale","lucrative","10 AV DE LA RESISTANCE06140 VENCE"
"Société_Générale","lucrative","2 AVENUE DE LA MER06270 VILLENEUVE-LOUBET"
"Société_Générale","lucrative","5 PL DES CORDELIERS07100 ANNONAY"
"Société_Générale","lucrative","3 PL DU GAL DE GAULLE07200 AUBENAS"
"Société_Générale","lucrative","29 PL JEAN JAURES07500 GUILHERAND-GRANGES"
"Société_Générale","lucrative","68 RUE NATIONALE07120 RUOMS"
"Société_Générale","lucrative","4 RUE BOISSY D ANGLAS07300 TOURNON-S-RHONE"
"Société_Générale","lucrative","32 AV JEAN JAURES08000 CHARLEVILLE MEZIERES"
"Société_Générale","lucrative","1 PL DU 148 EME RGT D'INFANTE08600 GIVET"
"Société_Générale","lucrative","24 PL DE LA REPUBLIQUE08300 RETHEL"
"Société_Générale","lucrative","20 AV MARECHAL LECLERC08200 SEDAN"
"Société_Générale","lucrative","5 RUE CHANZY08400 VOUZIERS"
"Société_Générale","lucrative","PROMENADE PAUL SALETTE09110 AX LES THERMES"
"Société_Générale","lucrative","17 RUE TH.DELCASSE09000 FOIX"
"Société_Générale","lucrative","17 R TH DELCASSE09000 FOIX"
"Société_Générale","lucrative","10 AV DU 11 NOVEMBRE09300 LAVELANET"
"Société_Générale","lucrative","5 RTE DE FOIX09100 PAMIERS"
"Société_Générale","lucrative","7 RUE JULES DESBIAUX09200 SAINT GIRONS"
"Société_Générale","lucrative","22 RUE DE LA REPUBLIQUE09400 TARASCON SUR ARIEGE"
"Société_Générale","lucrative","20 RUE ROGER SALENGRO10600 CHAPELLE ST-LUC"
"Société_Générale","lucrative","77 RUE DE LA BOULE D'OR10100 ROMILLY-S-SEINE"
"Société_Générale","lucrative","98 AV GALLIENI10300 STE-SAVINE"
"Société_Générale","lucrative","11 PL DU MARECHAL FOCH10000 TROYES"
"Société_Générale","lucrative","11 PL MARECHAL FOCH10000 TROYES"
"Société_Générale","lucrative","70 AV P. BROSSOLETTE10000 TROYES"
"Société_Générale","lucrative","46 AV DR HENRI GOUT11000 CARCASSONNE"
"Société_Générale","lucrative","27 CRS REPUBLIQUE11400 CASTELNAUDARY"
"Société_Générale","lucrative","28 CRS REPUBLIQUE11200 LEZIGNAN-CORBIERES"
"Société_Générale","lucrative","16 RUE JEAN JAURES11300 LIMOUX"
"Société_Générale","lucrative","3 5 CRS REPUBLIQUE11100 NARBONNE"
"Société_Générale","lucrative","ROUTE DE PERPIGNAN11100 NARBONNE"
"Société_Générale","lucrative","3/5 CRS DE LA REPUBLIQUE11100 NARBONNE"
"Société_Générale","lucrative","2-4 PL GAL DE GAULLE12000 RODEZ"
"Société_Générale","lucrative","37 BD LA REPUBLIQUE12100 MILLAU"
"Société_Générale","lucrative","37 BD DE LA REPUBLIQUE12100 MILLAU"
"Société_Générale","lucrative","62 RTE D'ESPALION12850 ONET LE CHATEAU"
"Société_Générale","lucrative","2-4 PL GAL DE GAULLE12000 RODEZ"
"Société_Générale","lucrative","11 BD EMILE BOREL12400 ST-AFFRIQUE"
"Société_Générale","lucrative","6 R STE EMILIE DE RODAT12200 VILLEFRANCHE DE ROUERGUE"
"Société_Générale","lucrative","22 RUE JACQUES KABLE67170 BRUMATH"
"Société_Générale","lucrative","5 RUE MERCIERE67150 ERSTEIN"
"Société_Générale","lucrative","97 GRAND'RUE67500 HAGUENAU"
"Société_Générale","lucrative","150 RTE DE LYON67400 ILLKIRCH GRAFFENSTADEN"
"Société_Générale","lucrative","38 PL DE L'HOTEL DE VILLE67120 MOLSHEIM"
"Société_Générale","lucrative","37 RUE DU GENERAL GOURAUD67210 OBERNAI"
"Société_Générale","lucrative","70 RUE DU GEN LECLERC67540 OSTWALD"
"Société_Générale","lucrative","1 PL DE LA REPUBLIQUE67260 SARRE-UNION"
"Société_Générale","lucrative","2 PL DU GENERAL DE GAULLE67700 SAVERNE"
"Société_Générale","lucrative","134 RTE DE BISCHWILLER67300 SCHILTIGHEIM"
"Société_Générale","lucrative","10 AV DE LA LIBERTE67600 SELESTAT"
"Société_Générale","lucrative","255 RTE DE MITTELHAUSBERGEN67200 STRASBOURG"
"Société_Générale","lucrative","34 BD D'ANVERS67000 STRASBOURG"
"Société_Générale","lucrative","93 RUE BOECKLIN67000 STRASBOURG"
"Société_Générale","lucrative","1 QU DU GENERAL KOENIG67000 STRASBOURG"
"Société_Générale","lucrative","255 RTE DE MITTELHAUSBERGEN67200 STRASBOURG"
"Société_Générale","lucrative","4 RUE DU DOME67000 STRASBOURG"
"Société_Générale","lucrative","255 RTE DE MITTELHAUSBERGEN67200 STRASBOURG"
"Société_Générale","lucrative","255 RTE DE MITTELHAUSBERGEN67200 STRASBOURG"
"Société_Générale","lucrative","28 AV GAL DE GAULLE67000 STRASBOURG"
"Société_Générale","lucrative","AV DE L'EUROPE67000 STRASBOURG"
"Société_Générale","lucrative","1 QUAI JACOUTOT67000 STRASBOURG"
"Société_Générale","lucrative","1 PL GUTENBERG67000 STRASBOURG"
"Société_Générale","lucrative","255 RTE DE MITTELHAUSBERGEN67200 STRASBOURG"
"Société_Générale","lucrative","65 RTE DES ROMAINS67200 STRASBOURG"
"Société_Générale","lucrative","267 AV DE COLMAR67100 STRASBOURG"
"Société_Générale","lucrative","8 PL SEBASTIEN BRANT67000 STRASBOURG"
"Société_Générale","lucrative","1 RUE NATIONALE67160 WISSEMBOURG"
"Société_Générale","lucrative","26 CRS SEXTIUS13100 AIX-EN-PROVENCE"
"Société_Générale","lucrative","27 SQ ABBE BLAISE13080 LUYNES"
"Société_Générale","lucrative","10 AV PASTEUR13100 AIX-EN-PROVENCE"
"Société_Générale","lucrative","15 PL WALDECK-ROUSSEAU13540 PUYRICARD"
"Société_Générale","lucrative","1 RUE MAHATMA GANDHI13090 AIX-EN-PROVENCE"
"Société_Générale","lucrative","1 RUE MAHATMA GANDHI13090 AIX-EN-PROVENCE"
"Société_Générale","lucrative","1 RUE MAHATMA GANDHI13090 AIX-EN-PROVENCE"
"Société_Générale","lucrative","16 CRS MIRABEAU13100 AIX-EN-PROVENCE"
"Société_Générale","lucrative","645 RTE DE BERRE13090 AIX-EN-PROVENCE"
"Société_Générale","lucrative","RUE GUILLAUME DU VAIR13090 AIX LES MILLES"
"Société_Générale","lucrative","565 AV MARCELIN BERTHELOT13290 AIX EN PROVENCE"
"Société_Générale","lucrative","1 RUE MAHATMA GANDHI13090 AIX-EN-PROVENCE"
"Société_Générale","lucrative","67 CRS GAMBETTA13100 AIX-EN-PROVENCE"
"Société_Générale","lucrative","31 RUE DE LA REPUBLIQUE13200 ARLES"
"Société_Générale","lucrative","31 RUE DE LA REPUBLIQUE13200 ARLES"
"Société_Générale","lucrative","75 BIS AV DE STALINGRAD13200 ARLES"
"Société_Générale","lucrative","12 PROM DU JEUNE ANACHARSIS13400 AUBAGNE"
"Société_Générale","lucrative","1085 AV DES PALUDS13400 AUBAGNE"
"Société_Générale","lucrative","12 AV DE LA LIBERATION13130 BERRE-L'ETANG"
"Société_Générale","lucrative","1596 AV DE LA CROIX D'OR13320 BOUC BEL AIR"
"Société_Générale","lucrative","AV DE CASSIS13470 CARNOUX EN PROVENCE"
"Société_Générale","lucrative","12 AV DRAIO DE LA MAR13620 CARRY LE ROUET"
"Société_Générale","lucrative","AV DU GAL DE GAULLE13160 CHATEAURENARD"
"Société_Générale","lucrative","1 AV CAMILLE PELLETAN13270 FOS-SUR-MER"
"Société_Générale","lucrative","IMP DES TEMPLIERS13180 GIGNAC-LA-NERTHE"
"Société_Générale","lucrative","CHE DU BORD DE CRAU13800 ISTRES"
"Société_Générale","lucrative","RPT DE LATTRE DE TASSIGNY13600 LA CIOTAT"
"Société_Générale","lucrative","QUA SOUQUE NEGRE13112 LA DESTROUSSE"
"Société_Générale","lucrative","39 TRA HERMES13580 LA FARE LES OLIVIERS"
"Société_Générale","lucrative","3 RTE D'AIX-EN-PROVENCE13410 LAMBESC"
"Société_Générale","lucrative","13 CRS MIRABEAU13700 MARIGNANE"
"Société_Générale","lucrative","62 LA CANEBIERE13001 MARSEILLE"
"Société_Générale","lucrative","159 BD BAILLE13005 MARSEILLE"
"Société_Générale","lucrative","141 AV DE HAMBOURG13008 MARSEILLE"
"Société_Générale","lucrative","15 LA CANEBIERE13001 MARSEILLE"
"Société_Générale","lucrative","467 AV DU PRADO13008 MARSEILLE"
"Société_Générale","lucrative","10 PL CASTELLANE13006 MARSEILLE"
"Société_Générale","lucrative","129 BD F. DUPARC13004 MARSEILLE"
"Société_Générale","lucrative","60 AV DE LA CORSE13007 MARSEILLE"
"Société_Générale","lucrative","67 BD PERIER13008 MARSEILLE"
"Société_Générale","lucrative","467 AV DU PRADO13008 MARSEILLE"
"Société_Générale","lucrative","15-17 LA CANEBIERE13001 MARSEILLE"
"Société_Générale","lucrative","7 BD DE DUNKERQUE13002 MARSEILLE"
"Société_Générale","lucrative","AV DES PEINTRES ROUX13011 MARSEILLE"
"Société_Générale","lucrative","109 RUE EMILE ZOLA13009 MARSEILLE"
"Société_Générale","lucrative","2 CRS PIERRE PUGET13006 MARSEILLE"
"Société_Générale","lucrative","305 AV DU PRADO13008 MARSEILLE"
"Société_Générale","lucrative","101 RUE MONTAIGNE13012 MARSEILLE"
"Société_Générale","lucrative","147 AV 24 AVRIL 191513012 MARSEILLE"
"Société_Générale","lucrative","85 BD DE SAINT-LOUP13010 MARSEILLE"
"Société_Générale","lucrative","111 CHE DE CH GOMBERT13013 MARSEILLE"
"Société_Générale","lucrative","325 AV DE MAZARGUES13008 MARSEILLE"
"Société_Générale","lucrative","9 PL SEBASTOPOL13004 MARSEILLE"
"Société_Générale","lucrative","36 BD STE MARGUERITE13009 MARSEILLE"
"Société_Générale","lucrative","56 QU GENERAL LECLERC13500 MARTIGUES"
"Société_Générale","lucrative","32 AV CH. DE GAULLE13140 MIRAMAS"
"Société_Générale","lucrative","RTE DEPARTEMENTAL 57213330 PELISSANNE"
"Société_Générale","lucrative","RTE DE TRETS RD613790 PEYNIER"
"Société_Générale","lucrative","CTRE CIAL BARNEOUD13170 LES PENNES-MIRABEAU"
"Société_Générale","lucrative","LE MAIL CHARLES DE GAULL13380 PLAN DE CUQUES"
"Société_Générale","lucrative","32 AV DU PORT13230 PORT ST LOUIS R."
"Société_Générale","lucrative","14 BD VICTOR HUGO13210 ST REMY DE PROVENCE"
"Société_Générale","lucrative","14 BD DE LA REPUBLIQUE13300 SALON PROVENCE"
"Société_Générale","lucrative","645 AV DU 22 AOUT 194413300 SALON DE PROVENCE"
"Société_Générale","lucrative","16 AVENUE DE LA REPUBLIQUE13310 ST MARTIN DE CRAU"
"Société_Générale","lucrative","21 CRS ARISTIDE BRIAND13150 TARASCON"
"Société_Générale","lucrative","AV DE LA GRANDE BEGUDE13770 VENELLES"
"Société_Générale","lucrative","RPT DE LA PIERRE PLANTEE13127 VITROLLES"
"Société_Générale","lucrative","12 BD DELEAN14370 ARGENCES"
"Société_Générale","lucrative","26 RUE SAINT-MALO14400 BAYEUX"
"Société_Générale","lucrative","24 AV DE LA MER14390 CABOURG"
"Société_Générale","lucrative","42 RUE NICOLAS ORESME14000 CAEN"
"Société_Générale","lucrative","7 BD MARECHAL JUIN14000 CAEN"
"Société_Générale","lucrative","7 BD MARECHAL JUIN14000 CAEN"
"Société_Générale","lucrative","59 RUE DE FALAISE14000 CAEN"
"Société_Générale","lucrative","130 BD MAL LECLERC14000 CAEN"
"Société_Générale","lucrative","34 RTE LA DELIVRANDE14000 CAEN"
"Société_Générale","lucrative","52 AV HENRI CHERON14000 CAEN"
"Société_Générale","lucrative","9 PL DE MORNY14800 DEAUVILLE"
"Société_Générale","lucrative","5 RUE PAUL CANTA14160 DIVES-SUR-MER"
"Société_Générale","lucrative","6 AVENUE DE LA BASILIQUE14440 DOUVRES LA DELIVRANDE"
"Société_Générale","lucrative","16 PL DU DR P.GERMAN14700 FALAISE"
"Société_Générale","lucrative","320 QUA DU VAL14200 HEROUVILLE SAINT CLAIR"
"Société_Générale","lucrative","4 RUE DES LOGETTES14600 HONFLEUR"
"Société_Générale","lucrative","9 PLACE CLAUDE DEBUSSY14123 IFS"
"Société_Générale","lucrative","23 RUE PONT MORTAIN14100 LISIEUX"
"Société_Générale","lucrative","2 RUE VOLTAIRE14270 MEZIDON-CANON"
"Société_Générale","lucrative","Z.A DE L'ETOILE14120 MONDEVILLE"
"Société_Générale","lucrative","97 RUE GRANDE14290 ORBEC"
"Société_Générale","lucrative","4 RUE AUBER14150 OUISTREHAM"
"Société_Générale","lucrative","13 PL JEAN BUREAU14130 PONT-L'EVEQUE"
"Société_Générale","lucrative","PL DU MARCHE14170 SAINT-PIERRE-EN-AUGE"
"Société_Générale","lucrative","6 RUE VICTOR HUGO14360 TROUVILLE SUR MER"
"Société_Générale","lucrative","17 RUE D'AIGNAUX14500 VIRE"
"Société_Générale","lucrative","7B PL DU SQUARE15000 AURILLAC"
"Société_Générale","lucrative","17 AV CH.PERIE15200 MAURIAC"
"Société_Générale","lucrative","8 AV G CLEMENCEAU16000 ANGOULEME"
"Société_Générale","lucrative","107 RUE DE SAINTES16000 ANGOULEME"
"Société_Générale","lucrative","11 RUE VICTOR HUGO16300 BARBEZIEUX"
"Société_Générale","lucrative","33 RUE D'ANGOULEME16100 COGNAC"
"Société_Générale","lucrative","17 RUE AUGIER16100 COGNAC"
"Société_Générale","lucrative","20 PL DU CHATEAU16200 JARNAC"
"Société_Générale","lucrative","41 RUE DE QUIERS16400 LA COURONNE"
"Société_Générale","lucrative","26 GRANDE RUE16110 LA ROCHEFOUCAULD-EN-ANGOUMOIS"
"Société_Générale","lucrative","4 AV JEAN JAURES16600 RUELLE/TOUVRE"
"Société_Générale","lucrative","14 RUE DR EMILE ROUX16700 RUFFEC"
"Société_Générale","lucrative","8 AV G CLEMENCEAU16000 ANGOULEME"
"Société_Générale","lucrative","107 RUE DE SAINTES16000 ANGOULEME"
"Société_Générale","lucrative","11 RUE VICTOR HUGO16300 BARBEZIEUX"
"Société_Générale","lucrative","33 RUE D'ANGOULEME16100 COGNAC"
"Société_Générale","lucrative","17 RUE AUGIER16100 COGNAC"
"Société_Générale","lucrative","20 PL DU CHATEAU16200 JARNAC"
"Société_Générale","lucrative","41 RUE DE QUIERS16400 LA COURONNE"
"Société_Générale","lucrative","26 GRANDE RUE16110 LA ROCHEFOUCAULD-EN-ANGOUMOIS"
"Société_Générale","lucrative","4 AV JEAN JAURES16600 RUELLE/TOUVRE"
"Société_Générale","lucrative","14 RUE DR EMILE ROUX16700 RUFFEC"
"Société_Générale","lucrative","124 AV MARCEL HAEGELEN18000 BOURGES"
"Société_Générale","lucrative","24A RUE DU COMMERCE18000 BOURGES"
"Société_Générale","lucrative","24B RUE DU COMMERCE18000 BOURGES"
"Société_Générale","lucrative","163 RUE JEANNE D'ARC18500 MEHUN-SUR-YEVRE"
"Société_Générale","lucrative","7 RUE BENJAMIN CONSTANT18200 ST AMAND MONTROND"
"Société_Générale","lucrative","4 PL HOTEL DE VILLE18230 ST-DOULCHARD"
"Société_Générale","lucrative","21 AV G. DORDAIN18400 ST FLORENT/CHER"
"Société_Générale","lucrative","14 RUE REPUBLIQUE18100 VIERZON"
"Société_Générale","lucrative","1 AV JEAN JAURES19100 BRIVE-LA-GAILLARDE"
"Société_Générale","lucrative","AV CYPRIEN FAURIE19100 BRIVE LA GAILLARDE"
"Société_Générale","lucrative","1 AV JEAN JAURES19100 BRIVE LA GAILLARDE"
"Société_Générale","lucrative","15 AV PIERRE ET MARIE CURIE19360 MALEMORT-SUR-CORREZE"
"Société_Générale","lucrative","1 PL DU 11 NOVEMBRE19130 OBJAT"
"Société_Générale","lucrative","21 QU A.DE CHAMMARD19000 TULLE"
"Société_Générale","lucrative","3 AV MARMONTEL19200 USSEL"
"Société_Générale","lucrative","4 RUE SERGENT CASALONGA20000 AJACCIO"
"Société_Générale","lucrative","111 CRS NAPOLEON20090 AJACCIO"
"Société_Générale","lucrative","4 RUE SERGENT CASALONGA20000 AJACCIO"
"Société_Générale","lucrative","24 CRS LUCIEN BONAPARTE20000 AJACCIO"
"Société_Générale","lucrative","38 RUE SAINT ERASME20169 BONIFACIO"
"Société_Générale","lucrative","LES MARINES II20166 PORTICCIO"
"Société_Générale","lucrative","LES QUATRE CHEMINS20137 PORTO-VECCHIO"
"Société_Générale","lucrative","6 AV DES PECHEURS20110 PROPRIANO"
"Société_Générale","lucrative","RTE NATIONALE 19420167 SARROLA CARCOPINO"
"Société_Générale","lucrative","3 RUE COLONEL REDOUTEY21130 AUXONNE"
"Société_Générale","lucrative","3 5 PL MONGE21200 BEAUNE"
"Société_Générale","lucrative","8 RUE BUFFON21800 CHEVIGNY SAINT SAUVEUR"
"Société_Générale","lucrative","11 RPT DE LA NATION21000 DIJON"
"Société_Générale","lucrative","11 RPT DE LA NATION21000 DIJON"
"Société_Générale","lucrative","152 AV JEAN-JAURES21000 DIJON"
"Société_Générale","lucrative","9 BD CLEMENCEAU21000 DIJON"
"Société_Générale","lucrative","11 RPT DE LA NATION21000 DIJON"
"Société_Générale","lucrative","50 BD JEANNE D'ARC21000 DIJON"
"Société_Générale","lucrative","1 RUE DE LA LIBERTE21000 DIJON"
"Société_Générale","lucrative","13 RPT DE LA NATION21000 DIJON"
"Société_Générale","lucrative","22 AV VICTOR HUGO21000 DIJON"
"Société_Générale","lucrative","9 GRANDE RUE21700 NUITS-ST-GEORGES"
"Société_Générale","lucrative","13 RUE LA FERRONNERIE22100 DINAN"
"Société_Générale","lucrative","8 RUE CLEMENCEAU22430 ERQUY"
"Société_Générale","lucrative","32 PL DU CENTRE22200 GUINGAMP"
"Société_Générale","lucrative","30 RUE CHARLES CARTEL22400 LAMBALLE"
"Société_Générale","lucrative","CTRE CIAL CARREFOUR22360 LANGUEUX"
"Société_Générale","lucrative","4 QU D'AIGUILLON22300 LANNION"
"Société_Générale","lucrative","16 AV DES COMBATTANTS22600 LOUDEAC"
"Société_Générale","lucrative","6 PL LA REPUBLIQUE22500 PAIMPOL"
"Société_Générale","lucrative","4 RUE DE LA POSTE22700 PERROS-GUIREC"
"Société_Générale","lucrative","56 RUE SAINT-GUILLAUME22000 ST-BRIEUC"
"Société_Générale","lucrative","16 QU DE LA REPUBLIQUE22410 ST-QUAY-PORTRIEUX"
"Société_Générale","lucrative","56 RUE SAINT GUILLAUME22000 SAINT BRIEUC"
"Société_Générale","lucrative","3 PL BONNYAUD23000 GUERET"
"Société_Générale","lucrative","51 BD JOFFRE79300 BRESSUIRE"
"Société_Générale","lucrative","38 RUE RICARD79000 NIORT"
"Société_Générale","lucrative","38 RUE RICARD79000 NIORT"
"Société_Générale","lucrative","37 RUE JEAN COUZINET79000 NIORT"
"Société_Générale","lucrative","43 AV DU GAL DE GAULLE79200 PARTHENAY"
"Société_Générale","lucrative","1 RUE GOGUET79400 SAINT-MAIXENT-L'ECOLE"
"Société_Générale","lucrative","1 AV VICTOR LECLERC79100 THOUARS"
"Société_Générale","lucrative","64 RUE NEUVE D ARGENSON24100 BERGERAC"
"Société_Générale","lucrative","28 RTE DE RIBERAC24650 CHANCELADE"
"Société_Générale","lucrative","16 CRS M MONTAIGNE24000 PERIGUEUX"
"Société_Générale","lucrative","39 RUE REPUBLIQUE24200 SARLAT-LA-CANEDA"
"Société_Générale","lucrative","10 RUE DU GOU GENERAL COURNARIE24120 TERRASSON-LAVILLEDIEU"
"Société_Générale","lucrative","8 PL DU MAL. FOCH24800 THIVIERS"
"Société_Générale","lucrative","235 AV MICHEL GRANDOU24750 TRELISSAC"
"Société_Générale","lucrative","CHE DU PRABEY25000 BESANCON"
"Société_Générale","lucrative","17D RUE ALAIN SAVARY25000 BESANCON"
"Société_Générale","lucrative","8 RUE DES CHAPRAIS25000 BESANCON"
"Société_Générale","lucrative","68 GRANDE RUE25000 BESANCON"
"Société_Générale","lucrative","17 F RUE ALAIN SAVARY25000 BESANCON"
"Société_Générale","lucrative","3 RUE JEAN BAPTISTE PERTOIS25200 MONTBELIARD"
"Société_Générale","lucrative","6 GRANDE RUE25500 MORTEAU"
"Société_Générale","lucrative","6 RUE EUGENE THEVENIN25300 PONTARLIER"
"Société_Générale","lucrative","12 GRANDE RUE25700 VALENTIGNEY"
"Société_Générale","lucrative","8 ALL DE PROVENCE26300 BOURG DE PEAGE"
"Société_Générale","lucrative","4 AVENUE JEAN MOULIN26500 BOURG LES VALENCE"
"Société_Générale","lucrative","11 RUE DE L HOPITAL26120 CHABEUIL"
"Société_Générale","lucrative","7 CRS DE JOUBERNON26400 CREST"
"Société_Générale","lucrative","7-9 RUE DES REYMONDS26220 DIEULEFIT"
"Société_Générale","lucrative","19 AV LEON AUBIN26250 LIVRON"
"Société_Générale","lucrative","23 RUE RAYMOND DAUJAT26200 MONTELIMAR"
"Société_Générale","lucrative","23 RUE RAYMOND DAUJAT26200 MONTELIMAR"
"Société_Générale","lucrative","1 RUE DU MARECHAL LECLERC26200 MONTELIMAR"
"Société_Générale","lucrative","3 PL AUTIERO26110 NYONS"
"Société_Générale","lucrative","9 PL XAVIER TAILLADE26700 PIERRELATTE"
"Société_Générale","lucrative","5 COTE DES CORDELIERS26100 ROMANS-SUR-ISERE"
