"Banque","Type","Adresse"
"Bnp Paribas","Lucrative","5, AVENUE DE BOUTIGNY , 06530 PEYMEINADE"
"Bnp Paribas","Lucrative","256, AVENUE ARISTIDE BRIAND , 06190 ROQUEBRUNE-CAP-MARTIN"
"Bnp Paribas","Lucrative","927, AVENUE DU GENERAL DE GAULLE , 06700 SAINT-LAURENT-DU-VAR"
"Bnp Paribas","Lucrative","1, AVENUE MARC MOSCHETTI , 06700 SAINT-LAURENT-DU-VAR"
"Bnp Paribas","Lucrative","ROND POINT SAINTE CLAIRE , 06570 SAINT-PAUL"
"Bnp Paribas","Lucrative","695, ROUTE DES DOLINES , 06560 VALBONNE"
"Bnp Paribas","Lucrative","16, RUE D OPIO , 06560 VALBONNE"
"Bnp Paribas","Lucrative","24, AVENUE DE LA GARE , 06220 VALLAURIS"
"Bnp Paribas","Lucrative","28, PLACE DU GRAND JARDIN , 06140 VENCE"
"Bnp Paribas","Lucrative","1, ROUTE DU BORD DE MER , 06270 VILLENEUVE-LOUBET"
"Bnp Paribas","Lucrative","1, PLACE DES CORDELIERS , 07100 ANNONAY"
"Bnp Paribas","Lucrative","31, BOULEVARD GAMBETTA , 07200 AUBENAS"
"Bnp Paribas","Lucrative","34, RUE ALEXANDRE DUMAS / IMMEUBLE SANTA ESTELLA , 07500 GUILHERAND-GRANGES"
"Bnp Paribas","Lucrative","2, RUE RAMPON , 07800 LA VOULTE-SUR-RHÔNE"
"Bnp Paribas","Lucrative","COURS DE L ESPLANADE , 07000 PRIVAS"
"Bnp Paribas","Lucrative","RUE THIERS ET RUE DU PARC , 07300 TOURNON-SUR-RHÔNE"
"Bnp Paribas","Lucrative","2, COURS ARISTIDE BRIAND , 08000 CHARLEVILLE-MÉZIÈRES"
"Bnp Paribas","Lucrative","6, RUE PIERRE CURIE , 08300 RETHEL"
"Bnp Paribas","Lucrative","5, AVENUE DU MARECHAL LECLERC , 08200 SEDAN"
"Bnp Paribas","Lucrative","53, COURS GABRIEL FAURE , 09000 FOIX"
"Bnp Paribas","Lucrative","2, AVENUE DU 11 NOVEMBRE 1918 , 09300 LAVELANET"
"Bnp Paribas","Lucrative","2, ROUTE DE FOIX , 09100 PAMIERS"
"Bnp Paribas","Lucrative","7, RUE DU THEATRE , 10200 BAR-SUR-AUBE"
"Bnp Paribas","Lucrative","20, RUE DE LA REPUBLIQUE , 10110 BAR-SUR-SEINE"
"Bnp Paribas","Lucrative","26, RUE DE L HOTEL DIEU , 10400 NOGENT-SUR-SEINE"
"Bnp Paribas","Lucrative","2, AVENUE JULES GUESDE , 10150 PONT-SAINTE-MARIE"
"Bnp Paribas","Lucrative","56, RUE DE LA BOULE D OR , 10100 ROMILLY-SUR-SEINE"
"Bnp Paribas","Lucrative","41, AVENUE DU GENERAL GALLIENI , 10300 SAINTE-SAVINE"
"Bnp Paribas","Lucrative","53, RUE DU GENERAL DE GAULLE , 10000 TROYES"
"Bnp Paribas","Lucrative","120, AVENUE PIERRE BROSSOLETTE , 10000 TROYES"
"Bnp Paribas","Lucrative","58, RUE EMILE ZOLA , 10000 TROYES"
"Bnp Paribas","Lucrative","1, RUE GEORGES CLEMENCEAU , 11000 CARCASSONNE"
"Bnp Paribas","Lucrative","ZONE COMM. PLANETE NORD FERRAUDIERE , 11000 CARCASSONNE"
"Bnp Paribas","Lucrative","2, RUE JEAN BAPTISTE DE MAILLE , 11400 CASTELNAUDARY"
"Bnp Paribas","Lucrative","3, AVENUE DU PRESIDENT WILSON , 11200 LÉZIGNAN-CORBIÈRES"
"Bnp Paribas","Lucrative","2, PLACE DU GENERAL LECLERC , 11300 LIMOUX"
"Bnp Paribas","Lucrative","50, RUE JEAN JAURES , 11100 NARBONNE"
"Bnp Paribas","Lucrative","201, RUE JEAN JAURES , 11210 PORT-LA-NOUVELLE"
"Bnp Paribas","Lucrative","3, AVENUE PASTEUR , 11500 QUILLAN"
"Bnp Paribas","Lucrative","20, RUE CAYRADE , 12300 DECAZEVILLE"
"Bnp Paribas","Lucrative","33, BOULEVARD JOSEPH POULENC , 12500 ESPALION"
"Bnp Paribas","Lucrative","2, AVENUE ALFRED MERLE , 12100 MILLAU"
"Bnp Paribas","Lucrative","2, AVENUE JEAN MONNET , 12000 RODEZ"
"Bnp Paribas","Lucrative","5, AVENUE VICTOR HUGO , 12000 RODEZ"
"Bnp Paribas","Lucrative","9, BOULEVARD CHARLES DE GAULLE , 12400 SAINT-AFFRIQUE"
"Bnp Paribas","Lucrative","29, RUE DE LA REPUBLIQUE , 12200 VILLEFRANCHE-DE-ROUERGUE"
"Bnp Paribas","Lucrative","8, RUE DE LA FOURANE , 13090 AIX-EN-PROVENCE"
"Bnp Paribas","Lucrative","645 ROUTE DE BERRE LES, BD DES DEUX ORMES, 13090 AIX-EN-PROVENCE"
"Bnp Paribas","Lucrative","ZA LA PIOLINE LOT37 , 13100 AIX-EN-PROVENCE"
"Bnp Paribas","Lucrative","6, COURS MIRABEAU , 13100 AIX-EN-PROVENCE"
"Bnp Paribas","Lucrative","1, RUE RIFLE RAFLE , 13100 AIX-EN-PROVENCE"
"Bnp Paribas","Lucrative","386, BOULEVARD HENRI TASSO , 13190 ALLAUCH"
"Bnp Paribas","Lucrative","10, PLACE DE LA REPUBLIQUE , 13200 ARLES"
"Bnp Paribas","Lucrative","PLACE LAMARTINE , 13200 ARLES"
"Bnp Paribas","Lucrative","1, AVENUE JEANNE D ARC , 13400 AUBAGNE"
"Bnp Paribas","Lucrative","265, ROUTE DE LA CIOTAT , 13400 AUBAGNE"
"Bnp Paribas","Lucrative","2, QUAI DE L HUVEAUNE , 13390 AURIOL"
"Bnp Paribas","Lucrative","ROUTE NATIONALE 8 , 13320 BOUC-BEL-AIR"
"Bnp Paribas","Lucrative","1, RUE COLONEL ROZANOFF , 13620 CARRY-LE-ROUET"
"Bnp Paribas","Lucrative","37, AVENUE VICTOR HUGO , 13260 CASSIS"
"Bnp Paribas","Lucrative","16, AVENUE VICTOR HUGO , 13160 CHÂTEAURENARD"
"Bnp Paribas","Lucrative","13, AVENUE CAMILLE PELLETAN , 13270 FOS-SUR-MER"
"Bnp Paribas","Lucrative","6, RUE JULES FERRY , 13120 GARDANNE"
"Bnp Paribas","Lucrative","68, AVENUE HELENE BOUCHER , 13800 ISTRES"
"Bnp Paribas","Lucrative","6, QUAI FRANCOIS MITTERRAND , 13600 LA CIOTAT"
"Bnp Paribas","Lucrative","AVENUE GUILLAUME DULAC , 13600 LA CIOTAT"
"Bnp Paribas","Lucrative","122, AVENUE DES MARRONNIERS / IMMEUBLE FERRATO , 13112 LA DESTROUSSE"
"Bnp Paribas","Lucrative","8, ROUTE D AIX , 13410 LAMBESC"
"Bnp Paribas","Lucrative","ZA LA PIOLINE LOT 37 , 13290 LES MILLES"
"Bnp Paribas","Lucrative","4-8 AVENUE JEAN JAURES , 13700 MARIGNANE"
"Bnp Paribas","Lucrative","83-85 LA CANEBIERE , 13001 MARSEILLE 1ER"
"Bnp Paribas","Lucrative","59, RUE SAINT FERREOL , 13001 MARSEILLE 1ER"
"Bnp Paribas","Lucrative","5, BOULEVARD DE DUNKERQUE , 13002 MARSEILLE 2E"
"Bnp Paribas","Lucrative","87, RUE DE LA REPUBLIQUE , 13002 MARSEILLE 2E"
"Bnp Paribas","Lucrative","1, PLACE BERNARD CADENAT , 13003 MARSEILLE 3E"
"Bnp Paribas","Lucrative","7, BOULEVARD SAKAKINI , 13004 MARSEILLE 4E"
"Bnp Paribas","Lucrative","71, BOULEVARD CHAVE , 13005 MARSEILLE 5E"
"Bnp Paribas","Lucrative","3, PLACE CASTELLANE , 13006 MARSEILLE 6E"
"Bnp Paribas","Lucrative","112, BOULEVARD DE LA CORDERIE , 13007 MARSEILLE 7E"
"Bnp Paribas","Lucrative","141, AVENUE DE HAMBOURG , 13008 MARSEILLE 8E"
"Bnp Paribas","Lucrative","475, AVENUE DU PRADO , 13008 MARSEILLE 8E"
"Bnp Paribas","Lucrative","425, RUE PARADIS , 13008 MARSEILLE 8E"
"Bnp Paribas","Lucrative","294, AVENUE DU PRADO , 13008 MARSEILLE 8E"
"Bnp Paribas","Lucrative","325, AVENUE DE MAZARGUES , 13008 MARSEILLE 8E"
"Bnp Paribas","Lucrative","83, BOULEVARD DU REDON , 13009 MARSEILLE 9E"
"Bnp Paribas","Lucrative","158, BOULEVARD SAINTE MARGUERITE , 13009 MARSEILLE 9E"
"Bnp Paribas","Lucrative","9, IMPASSE FERDINAND ARNODIN , 13010 MARSEILLE 10E"
"Bnp Paribas","Lucrative","111, ROUTE DES CAMOINS , 13011 MARSEILLE 11E"
"Bnp Paribas","Lucrative","117, AVENUE DU 24 AVRIL 1915 , 13012 MARSEILLE 12E"
"Bnp Paribas","Lucrative","134, RUE MONTAIGNE , 13012 MARSEILLE 12E"
"Bnp Paribas","Lucrative","32, BOULEVARD MARCEL DELPRAT , 13013 MARSEILLE 13E"
"Bnp Paribas","Lucrative","102, ROUTE NATIONALE DE SAINT LOUIS , 13015 MARSEILLE 15E"
"Bnp Paribas","Lucrative","9, ESPLANADE DES BELGES , 13500 MARTIGUES"
"Bnp Paribas","Lucrative","AVENUE DU 18 JUIN , 13380 PLAN-DE-CUQUES"
"Bnp Paribas","Lucrative","64, AVENUE DU PORT , 13230 PORT-SAINT-LOUIS-DU-RHÔNE"
"Bnp Paribas","Lucrative","85, BOULEVARD JEAN JAURES , 13340 ROGNAC"
"Bnp Paribas","Lucrative","18, AVENUE FRANCIS PERRIN , 13790 ROUSSET"
"Bnp Paribas","Lucrative","CANTINE N 1 C.E.A. CADARACHE , 13115 SAINT-PAUL-LÈS-DURANCE"
"Bnp Paribas","Lucrative","7-8-9 PLACE DE LA REPUBLIQUE , 13210 SAINT-RÉMY-DE-PROVENCE"
"Bnp Paribas","Lucrative","82, COURS CARNOT , 13300 SALON-DE-PROVENCE"
"Bnp Paribas","Lucrative","30, AVENUE JEAN JAURES , 13530 TRETS"
"Bnp Paribas","Lucrative","PLACE DU VENTOUX , 13770 VENELLES"
"Bnp Paribas","Lucrative","CENTRE URBAIN ARCADE DES CITEAUX , 13127 VITROLLES"
"Bnp Paribas","Lucrative","14, RUE ALAIN CHARTIER , 14400 BAYEUX"
"Bnp Paribas","Lucrative","15, PLACE DE LA REPUBLIQUE , 14000 CAEN"
"Bnp Paribas","Lucrative","8, BOULEVARD GEORGES POMPIDOU , 14000 CAEN"
"Bnp Paribas","Lucrative","55, RUE DE GEOLE , 14000 CAEN"
"Bnp Paribas","Lucrative","LE PERICENTRE BATIMENT A 27 AVENUE DE , 14000 CAEN"
"Bnp Paribas","Lucrative","8, AVENUE HENRY CHERON , 14000 CAEN"
"Bnp Paribas","Lucrative","2, PLACE DE LA DEMI LUNE , 14000 CAEN"
"Bnp Paribas","Lucrative","50, RUE DE LA MER , 14470 COURSEULLES-SUR-MER"
"Bnp Paribas","Lucrative","108, RUE VICTOR HUGO , 14800 DEAUVILLE"
"Bnp Paribas","Lucrative","2, RUE D'HASTINGS , 14160 DIVES-SUR-MER"
"Bnp Paribas","Lucrative","6, AVENUE DE LA BASILIQUE , 14440 DOUVRES-LA-DÉLIVRANDE"
"Bnp Paribas","Lucrative","4, PLACE FRANCOIS MITTERRAND , 14100 LISIEUX"
"Bnp Paribas","Lucrative","15, RUE MARCEL DEMONQUE , 14140 MONTVIETTE"
"Bnp Paribas","Lucrative","74, AVENUE DE LA MER A RIVA BELLA , 14150 OUISTREHAM"
"Bnp Paribas","Lucrative","15, RUE D AIGNEAUX , 14500 VIRE"
"Bnp Paribas","Lucrative","3, PLACE DU SQUARE , 15000 AURILLAC"
"Bnp Paribas","Lucrative","6 RUE DU DOCTEUR MALLET , 15100 SAINT-FLOUR"
"Bnp Paribas","Lucrative","24, PLACE DE L'HOTEL DE VILLE , 16000 ANGOULÊME"
"Bnp Paribas","Lucrative","13, PLACE FRANCOIS 1ER , 16100 COGNAC"
"Bnp Paribas","Lucrative","13, PLACE DU CHATEAU , 16200 JARNAC"
"Bnp Paribas","Lucrative","1, AVENUE GAMBETTA , 16700 RUFFEC"
"Bnp Paribas","Lucrative","250, AVENUE CHARLES DE GAULLE , 16800 SOYAUX"
"Bnp Paribas","Lucrative","101, BOULEVARD DE LA REPUBLIQUE , 17340 CHÂTELAILLON-PLAGE"
"Bnp Paribas","Lucrative","13, PLACE DU MARCHE , 17500 JONZAC"
"Bnp Paribas","Lucrative","7, COURS FELIX FAURE , 17630 LA FLOTTE"
"Bnp Paribas","Lucrative","1, RUE DE LA GROSSE HORLOGE , 17000 LA ROCHELLE"
"Bnp Paribas","Lucrative","68, B AVENUE JEAN GUITON , 17000 LA ROCHELLE"
"Bnp Paribas","Lucrative","8, RUE THIERS , 17000 LA ROCHELLE"
"Bnp Paribas","Lucrative","39, RUE DE LA SCIERIE , 17000 LA ROCHELLE"
"Bnp Paribas","Lucrative","9, PLACE GAMBETTA , 17390 LA TREMBLADE"
"Bnp Paribas","Lucrative","35, AVENUE CHARLES DE GAULLE , 17300 ROCHEFORT"
"Bnp Paribas","Lucrative","1, RUE NOTRE DAME , 17200 ROYAN"
"Bnp Paribas","Lucrative","18, PLACE DE L HOTEL DE VILLE , 17400 SAINT-JEAN-D'ANGÉLY"
"Bnp Paribas","Lucrative","45, RUE DE LA BOULINE , 17310 SAINT-PIERRE-D'OLÉRON"
"Bnp Paribas","Lucrative","40-41 BIS COURS NATIONAL , 17100 SAINTES"
"Bnp Paribas","Lucrative","21, RUE DU PRIEURE , 18700 AUBIGNY-SUR-NÈRE"
"Bnp Paribas","Lucrative","37, RUE MOYENNE , 18000 BOURGES"
"Bnp Paribas","Lucrative","55, RUE HENRI BARBUSSE , 18200 SAINT-AMAND-MONTROND"
"Bnp Paribas","Lucrative","404, ROUTE D'ORLEANS , 18230 SAINT-DOULCHARD"
"Bnp Paribas","Lucrative","11, RUE DE LA REPUBLIQUE , 18100 VIERZON"
"Bnp Paribas","Lucrative","53, AVENUE PASTEUR , 19400 ARGENTAT"
"Bnp Paribas","Lucrative","4, AVENUE GAMBETTA , 19110 BORT-LES-ORGUES"
"Bnp Paribas","Lucrative","23, BOULEVARD DU GENERAL KOENIG , 19100 BRIVE-LA-GAILLARDE"
"Bnp Paribas","Lucrative","4, RUE PIERRE ET MARIE CURIE , 19360 MALEMORT-SUR-CORRÈZE"
"Bnp Paribas","Lucrative","1, QUAI GABRIEL PERI , 19000 TULLE"
"Bnp Paribas","Lucrative","113, AVENUE CARNOT , 19200 USSEL"
"Bnp Paribas","Lucrative","33, COURS NAPOLEON , 20000 AJACCIO"
"Bnp Paribas","Lucrative","MEZZAVIA , 20000 AJACCIO"
"Bnp Paribas","Lucrative","15, BOULEVARD DU GENERAL DE GAULLE , 20200 BASTIA"
"Bnp Paribas","Lucrative","RN193 CASATORRA , 20620 BIGUGLIA"
"Bnp Paribas","Lucrative","LES QUATRE CHEMINS CTRE COMMERCIAL , 20137 PORTO-VECCHIO"
"Bnp Paribas","Lucrative","26, PLACE CARNOT , 21200 BEAUNE"
"Bnp Paribas","Lucrative","18, RUE DU MAL DE LATTRE DE TASSIGNY , 21400 CHÂTILLON-SUR-SEINE"
"Bnp Paribas","Lucrative","73, AVENUE ROLAND CARRAZ , 21300 CHENÔVE"
"Bnp Paribas","Lucrative","1, PLACE DARCY , 21000 DIJON"
"Bnp Paribas","Lucrative","12, BOULEVARD DE L'UNIVERSITE , 21000 DIJON"
"Bnp Paribas","Lucrative","8, RUE RAMEAU , 21000 DIJON"
"Bnp Paribas","Lucrative","7-9 PLACE DE LA REPUBLIQUE , 21000 DIJON"
"Bnp Paribas","Lucrative","85, AVENUE DE LANGRES , 21000 DIJON"
"Bnp Paribas","Lucrative","2, PLACE GAMBETTA , 21500 MONTBARD"
"Bnp Paribas","Lucrative","37, RUE THUROT , 21700 NUITS-SAINT-GEORGES"
"Bnp Paribas","Lucrative","22, BOULEVARD DU CHAMP AUX METIERS , 21800 QUETIGNY"
"Bnp Paribas","Lucrative","57, BOULEVARD DE TROYES , 21240 TALANT"
"Bnp Paribas","Lucrative","3, PLACE DUCLOS , 22100 DINAN"
"Bnp Paribas","Lucrative","44, RUE NOTRE DAME , 22200 GUINGAMP"
"Bnp Paribas","Lucrative","7, RUE DE LA CROIX AUX FEVES , 22400 LAMBALLE"
"Bnp Paribas","Lucrative","9, QUAI D'AIGUILLON , 22300 LANNION"
"Bnp Paribas","Lucrative","24, AVENUE DES COMBATTANTS , 22600 LOUDÉAC"
"Bnp Paribas","Lucrative","5, PLACE DU MARTRAY , 22500 PAIMPOL"
"Bnp Paribas","Lucrative","9 RUE DU GENERAL DE GAULLE , 22700 PERROS-GUIREC"
"Bnp Paribas","Lucrative","4, BIS RUE DU PONT , 22130 PLANCOËT"
"Bnp Paribas","Lucrative","19, RUE DU COMMERCE , 22190 PLÉRIN"
"Bnp Paribas","Lucrative","3, PLACE 1830 , 22800 QUINTIN"
"Bnp Paribas","Lucrative","11, PLACE DUGUESCLIN , 22000 SAINT-BRIEUC"
"Bnp Paribas","Lucrative","1, PLACE DU GENERAL DE GAULLE , 22220 TRÉGUIER"
"Bnp Paribas","Lucrative","4, PLACE MAURICE DAYRAS , 23200 AUBUSSON"
"Bnp Paribas","Lucrative","12, RUE EUGENE FRANCE , 23000 GUÉRET"
"Bnp Paribas","Lucrative","PLACE SAINT JACQUES , 23300 LA SOUTERRAINE"
"Bnp Paribas","Lucrative","68, RUE NEUVE D'ARGENSON , 24100 BERGERAC"
"Bnp Paribas","Lucrative","PLACE DE L HOTEL DE VILLE , 24260 LE BUGUE"
"Bnp Paribas","Lucrative","AVENUE GEORGES POMPIDOU , 24700 MONTPON-MÉNESTÉROL"
"Bnp Paribas","Lucrative","2, PLACE DU GENERAL DE GAULLE , 24000 PÉRIGUEUX"
"Bnp Paribas","Lucrative","17, PLACE NATIONALE , 24600 RIBÉRAC"
"Bnp Paribas","Lucrative","21, RUE DE LA REPUBLIQUE , 24200 SARLAT-LA-CANÉDA"
"Bnp Paribas","Lucrative","7, RUE JULES THEULIER , 24800 THIVIERS"
"Bnp Paribas","Lucrative","57, GRANDE RUE , 25400 AUDINCOURT"
"Bnp Paribas","Lucrative","1, RUE DE LA PREFECTURE , 25000 BESANÇON"
"Bnp Paribas","Lucrative","34, GRANDE RUE , 25000 BESANÇON"
"Bnp Paribas","Lucrative","50, CHEMIN DE CHARIGNEY , 25000 BESANÇON"
"Bnp Paribas","Lucrative","22, RUE AUGUSTE JOUCHOUX , 25000 BESANÇON"
"Bnp Paribas","Lucrative","27, RUE CUVIER , 25200 MONTBÉLIARD"
"Bnp Paribas","Lucrative","2, GRANDE RUE , 25500 MORTEAU"
"Bnp Paribas","Lucrative","5, PLACE ROGER SALENGRO , 25300 PONTARLIER"
"Bnp Paribas","Lucrative","65, AVENUE MARC URTIN , 26500 BOURG-LÈS-VALENCE"
"Bnp Paribas","Lucrative","17, RUE PAUL PONS , 26400 CREST"
"Bnp Paribas","Lucrative","10, PLACE EMILE LOUBET , 26200 MONTÉLIMAR"
"Bnp Paribas","Lucrative","CHEMIN DES BLACHES , 26200 MONTÉLIMAR"
"Bnp Paribas","Lucrative","AVENUE PAUL LAURENS , 26110 NYONS"
"Bnp Paribas","Lucrative","3, AVENUE JEAN PERRIN , 26700 PIERRELATTE"
"Bnp Paribas","Lucrative","4, RUE EMILE ZOLA , 26800 PORTES-LÈS-VALENCE"
"Bnp Paribas","Lucrative","70, PLACE JEAN JAURES , 26100 ROMANS-SUR-ISÈRE"
"Bnp Paribas","Lucrative","PLACE SAINT JEAN , 26130 SAINT-PAUL-TROIS-CHÂTEAUX"
"Bnp Paribas","Lucrative","1, BOULEVARD BANCEL , 26000 VALENCE"
"Bnp Paribas","Lucrative","37, RUE DU GENERAL DE GAULLE , 27300 BERNAY"
"Bnp Paribas","Lucrative","202, GRANDE RUE , 27310 BOURG-ACHARD"
"Bnp Paribas","Lucrative","22, RUE DU MARECHAL FOCH , 27150 ÉTRÉPAGNY"
"Bnp Paribas","Lucrative","22, RUE DE GRENOBLE , 27000 ÉVREUX"
"Bnp Paribas","Lucrative","6, PLACE ARISTIDE BRIAND , 27600 GAILLON"
"Bnp Paribas","Lucrative","29, RUE CAPPEVILLE , 27140 GISORS"
"Bnp Paribas","Lucrative","106, RUE HENRY IV , 27540 IVRY-LA-BATAILLE"
"Bnp Paribas","Lucrative","76, RUE DE LA REPUBLIQUE , 27110 LE NEUBOURG"
"Bnp Paribas","Lucrative","39, PLACE NICOLAS POUSSIN , 27700 LES ANDELYS"
